01.01.2016 00:00:00.00
   1.157407407e-05 1.157407407e-05  3600000.00  0.6421805597673899E+00  0.1783834888242750E-03   1
  1    14169600.00    14173200.00   0.692130E-07   0.272130E-02   0.388126E+04
  1    14173200.00    14176800.00   0.692130E-07   0.271928E-02   0.389105E+04
  1    14176800.00    14180400.00   0.692130E-07   0.271726E-02   0.390083E+04
  1    14180400.00    14184000.00   0.692130E-07   0.271523E-02   0.391060E+04
  1    14184000.00    14187600.00   0.692130E-07   0.271321E-02   0.392037E+04
  1    14187600.00    14191200.00   0.692130E-07   0.271119E-02   0.393013E+04
  1    14191200.00    14194800.00   0.692130E-07   0.270917E-02   0.393988E+04
  1    14194800.00    14198400.00   0.692130E-07   0.270715E-02   0.394963E+04
  1    14198400.00    14202000.00   0.692130E-07   0.270513E-02   0.395937E+04
  1    14202000.00    14205600.00   0.692130E-07   0.270311E-02   0.396910E+04
  1    14205600.00    14209200.00   0.692130E-07   0.270109E-02   0.397882E+04
  1    14209200.00    14212800.00   0.692130E-07   0.269907E-02   0.398854E+04
  1    14212800.00    14216400.00   0.692130E-07   0.269705E-02   0.399825E+04
  1    14216400.00    14220000.00   0.692130E-07   0.269503E-02   0.400795E+04
  1    14220000.00    14223600.00   0.692130E-07   0.269301E-02   0.401765E+04
  1    14223600.00    14227200.00   0.692130E-07   0.269100E-02   0.402733E+04
  1    14227200.00    14230800.00   0.692130E-07   0.268898E-02   0.403701E+04
  1    14230800.00    14234400.00   0.692130E-07   0.268697E-02   0.404669E+04
  1    14234400.00    14238000.00   0.692130E-07   0.268495E-02   0.405635E+04
  1    14238000.00    14241600.00   0.692130E-07   0.268294E-02   0.406601E+04
  1    14241600.00    14245200.00   0.692130E-07   0.268092E-02   0.407566E+04
  1    14245200.00    14248800.00   0.692130E-07   0.267891E-02   0.408531E+04
  1    14248800.00    14252400.00   0.692130E-07   0.267689E-02   0.409494E+04
  1    14252400.00    14256000.00   0.692130E-07   0.267488E-02   0.410457E+04
  1    14256000.00    14259600.00   0.656250E-07   0.267361E-02   0.411420E+04
